transaction_id,customer_id,customer_name,merchant_id,transaction_ts,amount,city,country,payment_method,status
T30002004,C1434,Jan Wojcik,M37185,2023-05-24 02:18:00,397.6,Gdańsk,DE,card,declined
T30002005,C12363,Kasia Wojcik,M37575,2023-09-29 17:49:00,6161.39,Wrocław,DE,card,pending
T30002006,C148034,Jan Kaczmarek,M34420,2023-06-18 23:53:00,2411.8,Wrocław,PL,cash,pending
T30002007,C301905,Piotr Kaczmarek,M1523,2024-06-26 19:14:00,2861.06,Wrocław,IT,blik,approved
T30002008,C433699,Piotr Kaczmarek,M33872,2023-11-08 03:49:00,4469.25,Wrocław,IT,blik,approved
T30002009,C65304,Adam Kaczmarek,M33534,2025-08-24 19:41:00,83.03,Gdańsk,PL,transfer,pending
T30002010,C237619,Jan Wisniewski,M46449,2024-12-18 02:55:00,2492.87,Warszawa,FR,card,approved
T30002011,C352551,Adam Mazur,M20131,2025-10-26 17:47:00,75.22,Kraków,FR,blik,approved
T30002012,C224385,Piotr Kaczmarek,M35266,2025-02-12 09:11:00,8209.12,Poznań,PL,card,pending
T30002013,C228701,Anna Mazur,M21031,2023-11-20 09:51:00,2267.51,Poznań,FR,transfer,APPROVED
T30002014,C96061,Piotr Wisniewski,M33113,2023-10-18 12:57:00,3387.5,Poznań,IT,CARD,approved
T30002015,C126109,Tomasz Kaczmarek,M35514,2025-10-22 17:34:00,3298.39,Warszawa,ES,CARD,pending
T30002016,C113778,Piotr Mazur,M29,2023-03-18 20:39:00,9497.37,Wrocław,ES,blik,declined
T30002017,C46957,Adam Nowak,M26436,2024-11-28 22:54:00,4043.94,Wrocław,IT,CARD,pending
T30002018,C122848,Piotr Mazur,M21897,2025-11-03 08:42:00,1566.67,Gdańsk,FR,card,approved
T30002019,C195803,Anna Wojcik,M326,2025-02-23 08:33:00,4289.98,Poznań,IT,CARD,approved
T30002020,C92042,Maria Wojcik,M13437,2025-03-14 10:35:00,6760.42,Gdańsk,ES,transfer,pending
T30002021,C488819,Anna Kowalski,M40747,2025-02-24 12:22:00,3914.69,Kraków,DE,cash,APPROVED
T30002022,C301632,Jan Kaczmarek,M32321,2025-06-03 10:23:00,3774.42,Wrocław,PL,transfer,approved
T30002023,C299582,Adam Mazur,M10440,2023-05-30 22:40:00,104.74,Warszawa,FR,card,pending
T30002024,C336391,Anna Mazur,M43106,2024-06-30 05:33:00,530.6,Gdańsk,PL,transfer,pending
T30002025,C471352,Adam Nowak,M44084,2025-09-05 20:19:00,5159.55,Gdańsk,IT,blik,approved
T30002026,C14375,Kasia Mazur,M34147,2023-06-03 07:08:00,5967.31,Kraków,FR,blik,declined
T30002027,C288349,Ewa Wisniewski,M20888,2024-03-21 01:07:00,8482.57,Kraków,ES,card,approved
T30002028,C48245,Kasia Nowak,M22894,2024-09-20 09:15:00,467.02,Wrocław,PL,transfer,declined
T30002029,C317051,Tomasz Wisniewski,M416,2023-04-27 19:33:00,8488.29,Wrocław,PL,CARD,pending
T30002030,C19631,Kasia Kaczmarek,M31954,2023-09-30 15:26:00,993.32,Kraków,PL,CARD,pending
T30002031,C398795,Maria Wisniewski,M24153,2023-10-05 22:58:00,9718.01,Kraków,IT,CARD,APPROVED
T30002032,C326269,Adam Wisniewski,M34996,2024-12-14 15:58:00,2478.18,Kraków,IT,blik,declined
T30002033,C23249,Kasia Mazur,M41323,2024-01-23 02:46:00,20.79,Kraków,FR,transfer,APPROVED
T30002034,C2789,Anna Mazur,M21581,2024-06-24 06:16:00,1560.93,Wrocław,PL,CARD,declined
T30002035,C257082,Maria Kaczmarek,M42119,2025-09-06 15:43:00,1401.99,Kraków,FR,CARD,approved
T30002036,C438480,Kasia Wojcik,M2815,2024-04-19 10:49:00,3213.5,Poznań,DE,blik,approved
T30002037,C116276,Adam Mazur,M18144,2025-05-12 00:02:00,2418.49,Gdańsk,IT,transfer,APPROVED
T30002038,C371706,Ewa Kaczmarek,M30010,2023-09-19 15:54:00,6332.85,Gdańsk,IT,card,declined
T30002039,C180136,Tomasz Wisniewski,M49601,2023-11-12 05:20:00,3088.0,Wrocław,FR,blik,pending
T30002040,C40183,Jan Nowak,M15363,2023-05-22 23:30:00,8747.57,Poznań,PL,CARD,pending
T30002041,C490157,Kasia Kowalski,M12133,2024-01-29 14:23:00,2478.83,Wrocław,IT,blik,declined
T30002042,C467585,Ewa Kowalski,M3375,2023-01-24 09:04:00,1103.38,Warszawa,IT,cash,APPROVED
T30002043,C385944,Piotr Kaczmarek,M30386,2024-04-28 07:26:00,916.73,Gdańsk,FR,card,declined
T30002044,C61050,Ewa Mazur,M49754,2024-05-13 05:03:00,8488.03,Gdańsk,IT,card,APPROVED
T30002045,C238211,Piotr Kowalski,M34092,2023-01-21 22:58:00,3247.28,Poznań,FR,cash,approved
T30002046,C442529,Kasia Kaczmarek,M10059,2023-08-16 12:33:00,3482.9,Kraków,FR,cash,APPROVED
T30002047,C458573,Piotr Nowak,M47341,2023-08-19 17:53:00,436.41,Gdańsk,PL,transfer,approved
T30002048,C220628,Tomasz Wojcik,M46709,2024-06-18 11:14:00,1383.39,Poznań,IT,cash,APPROVED
T30002049,C354189,Anna Mazur,M34944,2024-07-02 10:01:00,7161.85,Warszawa,FR,card,declined
T30002050,C6419,Tomasz Wojcik,M3013,2025-05-30 07:45:00,1244.19,Wrocław,IT,card,pending
T30002051,C51432,Piotr Wojcik,M3748,2023-03-23 21:53:00,4603.0,Poznań,DE,card,APPROVED
T30002052,C438120,Jan Kowalski,M39065,2023-10-31 22:50:00,6914.16,Poznań,DE,blik,approved
T30002053,C288482,Tomasz Kowalski,M33916,2024-01-29 20:55:00,6795.07,Warszawa,DE,transfer,approved
T30002054,C175205,Piotr Kaczmarek,M36562,2023-02-19 22:01:00,3059.6,Kraków,FR,cash,declined
T30002055,C376687,Maria Wisniewski,M48507,2024-05-20 16:26:00,4276.97,Warszawa,DE,card,approved
T30002056,C453775,Kasia Kowalski,M17743,2024-04-05 04:22:00,3859.99,Gdańsk,DE,transfer,pending
T30002057,C36426,Piotr Nowak,M42397,2023-12-02 00:42:00,9559.39,Gdańsk,IT,CARD,approved
T30002058,C369702,Kasia Wojcik,M25331,2024-08-19 03:08:00,6471.36,Warszawa,ES,card,approved
T30002059,C148803,Jan Mazur,M509,2023-11-02 18:20:00,4958.37,Warszawa,IT,CARD,APPROVED
T30002060,C84159,Piotr Kowalski,M32137,2025-06-26 09:38:00,1838.98,Gdańsk,FR,transfer,declined
T30002061,C217458,Jan Kaczmarek,M2472,2023-12-30 12:43:00,7252.29,Kraków,PL,card,APPROVED
T30002062,C477519,Anna Kaczmarek,M32545,2024-03-15 11:40:00,8320.55,Poznań,ES,blik,pending
T30002063,C263284,Maria Kaczmarek,M21650,2023-11-16 06:25:00,6710.66,Poznań,IT,cash,APPROVED
T30002064,C213906,Adam Kowalski,M18199,2025-04-02 17:39:00,7278.59,Gdańsk,DE,transfer,pending
T30002065,C42244,Maria Kowalski,M26103,2024-07-23 20:21:00,8303.17,Kraków,IT,card,declined
T30002066,C234190,Maria Kowalski,M47610,2023-05-31 03:14:00,8728.75,Poznań,FR,transfer,approved
T30002067,C458480,Ewa Wojcik,M9450,2025-10-06 13:01:00,4738.27,Wrocław,PL,blik,declined
T30002068,C436204,Ewa Wojcik,M13067,2025-01-17 09:55:00,1415.72,Warszawa,IT,blik,APPROVED
T30002069,C296809,Jan Mazur,M19748,2025-07-08 21:59:00,430.67,Warszawa,FR,cash,approved
T30002070,C437456,Maria Wisniewski,M18027,2023-01-07 06:08:00,3440.59,Wrocław,DE,cash,APPROVED
T30002071,C363818,Piotr Wisniewski,M28380,2024-08-20 21:35:00,6815.72,Wrocław,PL,card,pending
T30002072,C94417,Adam Kowalski,M41464,2023-10-25 15:57:00,1629.95,Kraków,ES,blik,declined
T30002073,C25890,Maria Mazur,M9539,2025-07-25 18:51:00,9675.34,Kraków,FR,transfer,declined
T30002074,C85334,Adam Nowak,M25718,2023-11-08 15:20:00,392.73,Poznań,PL,CARD,APPROVED
T30002075,C256171,Jan Wojcik,M43849,2023-02-14 01:09:00,7603.89,Gdańsk,PL,card,declined
T30002076,C191449,Ewa Wojcik,M43891,2025-04-03 12:13:00,7261.23,Poznań,IT,blik,declined
T30002077,C405184,Ewa Mazur,M47676,2023-09-13 15:19:00,6704.79,Gdańsk,FR,CARD,approved
T30002078,C473399,Kasia Nowak,M26769,2023-09-20 06:41:00,5978.08,Gdańsk,ES,transfer,APPROVED
T30002079,C20514,Maria Mazur,M21826,2023-02-13 01:03:00,8253.57,Warszawa,ES,CARD,APPROVED
T30002080,C361970,Ewa Mazur,M1314,2025-07-17 04:57:00,8390.89,Kraków,FR,cash,declined
T30002081,C298757,Maria Kaczmarek,M606,2023-04-14 05:21:00,8435.99,Warszawa,IT,CARD,declined
T30002082,C138403,Adam Kowalski,M22021,2025-05-01 07:04:00,2314.17,Gdańsk,DE,transfer,declined
T30002083,C32468,Adam Wojcik,M2533,2024-05-04 10:17:00,9800.74,Warszawa,PL,card,approved
T30002084,C45850,Tomasz Wojcik,M14605,2024-10-04 09:49:00,1232.79,Kraków,PL,cash,pending
T30002085,C484623,Jan Wisniewski,M37012,2025-02-21 15:45:00,4622.41,Gdańsk,PL,transfer,declined
T30002086,C74916,Adam Kowalski,M11905,2025-07-21 23:07:00,5262.18,Poznań,IT,CARD,APPROVED
T30002087,C388809,Anna Kaczmarek,M37335,2024-08-25 00:35:00,3982.33,Poznań,PL,blik,declined
T30002088,C196434,Kasia Nowak,M20599,2023-12-16 08:09:00,2353.84,Poznań,IT,cash,APPROVED
T30002089,C279181,Anna Kowalski,M47992,2025-04-20 23:08:00,6235.58,Warszawa,DE,CARD,declined
T30002090,C299985,Kasia Mazur,M12033,2023-07-17 22:28:00,992.32,Warszawa,IT,transfer,approved
T30002091,C180579,Maria Wojcik,M36528,2023-10-02 20:49:00,3636.91,Poznań,PL,card,APPROVED
T30002092,C167977,Jan Mazur,M22671,2024-04-26 21:19:00,8371.41,Kraków,DE,cash,APPROVED
T30002093,C224217,Jan Mazur,M18822,2024-04-05 07:51:00,8780.0,Gdańsk,ES,card,pending
T30002094,C248877,Adam Mazur,M12806,2024-03-18 18:03:00,9750.48,Kraków,PL,CARD,APPROVED
T30002095,C135862,Kasia Mazur,M40563,2023-08-26 23:55:00,4995.35,Kraków,PL,card,approved
T30002096,C264794,Maria Nowak,M22067,2024-12-21 17:33:00,6307.16,Gdańsk,PL,cash,declined
T30002097,C169495,Tomasz Kowalski,M48979,2023-04-14 22:44:00,1102.67,Warszawa,PL,CARD,approved
T30002098,C227519,Ewa Wisniewski,M26279,2024-08-02 13:32:00,8090.15,Warszawa,PL,blik,pending
T30002099,C39080,Kasia Kaczmarek,M21027,2024-09-05 16:38:00,3133.08,Kraków,FR,blik,APPROVED
T30002100,C22919,Piotr Wisniewski,M4143,2025-06-09 05:54:00,3021.72,Gdańsk,PL,transfer,pending
T30002101,C110527,Maria Kowalski,M39598,2023-10-07 11:48:00,5061.47,Wrocław,DE,CARD,approved
T30002102,C53842,Kasia Kaczmarek,M20244,2025-06-16 13:43:00,2667.5,Gdańsk,IT,blik,declined
T30002103,C398326,Jan Nowak,M25385,2025-05-19 10:19:00,760.27,Kraków,ES,CARD,declined
T30002104,C260167,Ewa Mazur,M34729,2025-02-25 21:53:00,6995.72,Kraków,FR,blik,pending
T30002105,C250044,Jan Kowalski,M7061,2025-07-01 21:44:00,9969.55,Poznań,DE,cash,pending
T30002106,C255991,Tomasz Nowak,M32411,2023-03-25 08:57:00,5988.61,Poznań,FR,cash,APPROVED
T30002107,C136219,Piotr Mazur,M8888,2023-06-18 10:21:00,4925.93,Kraków,PL,cash,declined
T30002108,C45618,Tomasz Kaczmarek,M30803,2024-10-01 03:20:00,6153.36,Gdańsk,PL,CARD,APPROVED
T30002109,C475691,Kasia Kowalski,M24299,2025-02-20 19:44:00,3035.09,Gdańsk,FR,CARD,declined
T30002110,C177069,Anna Mazur,M14212,2024-10-18 05:08:00,4323.6,Kraków,ES,blik,APPROVED
T30002111,C206048,Maria Mazur,M8359,2025-04-18 17:18:00,7630.9,Wrocław,PL,card,approved
T30002112,C18956,Maria Kaczmarek,M11683,2024-06-15 00:39:00,6606.15,Poznań,PL,transfer,declined
T30002113,C299567,Tomasz Wisniewski,M46347,2023-10-08 04:39:00,8394.19,Warszawa,IT,cash,approved
T30002114,C378324,Anna Nowak,M48778,2024-12-18 18:51:00,6572.19,Warszawa,PL,card,APPROVED
T30002115,C78412,Jan Wojcik,M8441,2023-10-17 09:38:00,3985.15,Wrocław,PL,card,approved
T30002116,C125764,Maria Kaczmarek,M14896,2024-08-10 11:21:00,8187.76,Wrocław,PL,transfer,pending
T30002117,C458660,Maria Kowalski,M960,2025-01-21 18:53:00,9368.64,Gdańsk,DE,transfer,approved
T30002118,C434437,Kasia Mazur,M47299,2025-07-27 17:19:00,628.26,Poznań,IT,cash,declined
T30002119,C337082,Ewa Wisniewski,M28755,2023-11-21 14:39:00,8243.71,Wrocław,ES,transfer,pending
T30002120,C91622,Tomasz Nowak,M33844,2024-11-04 16:05:00,7214.1,Poznań,FR,transfer,approved
T30002121,C252072,Anna Mazur,M23398,2023-05-30 06:44:00,1855.93,Poznań,FR,card,declined
T30002122,C203874,Anna Nowak,M26856,2024-11-10 09:44:00,4660.91,Kraków,DE,transfer,APPROVED
T30002123,C81026,Tomasz Kowalski,M28672,2025-07-25 18:22:00,1675.27,Kraków,DE,card,declined
T30002124,C41264,Piotr Kowalski,M33740,2023-04-14 20:46:00,7025.97,Wrocław,ES,card,pending
T30002125,C146123,Anna Nowak,M49340,2025-02-02 10:45:00,3397.08,Gdańsk,DE,card,APPROVED
T30002126,C492246,Jan Wojcik,M29434,2024-08-12 15:50:00,5729.29,Poznań,DE,card,approved
T30002127,C139146,Piotr Kaczmarek,M35489,2024-10-06 22:35:00,7483.16,Gdańsk,ES,card,APPROVED
T30002128,C295107,Kasia Mazur,M142,2024-03-13 09:25:00,7118.58,Kraków,DE,blik,approved
T30002129,C390654,Tomasz Kaczmarek,M45431,2024-05-16 11:46:00,5058.62,Wrocław,PL,blik,declined
T30002130,C272758,Kasia Kowalski,M47506,2024-05-14 21:14:00,1200.52,Kraków,ES,CARD,pending
T30002131,C71733,Ewa Nowak,M23670,2024-04-27 20:53:00,857.66,Warszawa,IT,CARD,approved
T30002132,C253592,Anna Mazur,M19472,2023-03-22 18:27:00,6605.21,Kraków,ES,card,pending
T30002133,C268060,Tomasz Mazur,M35706,2023-12-23 03:24:00,1340.89,Wrocław,IT,cash,approved
T30002134,C312844,Maria Mazur,M12482,2024-06-02 05:16:00,8354.09,Gdańsk,ES,cash,declined
T30002135,C416718,Piotr Wojcik,M44054,2025-08-29 13:08:00,9290.45,Wrocław,ES,card,pending
T30002136,C3613,Adam Kaczmarek,M19456,2023-10-26 14:54:00,455.57,Gdańsk,FR,transfer,pending
T30002137,C395740,Tomasz Kaczmarek,M46460,2024-12-08 08:21:00,8348.48,Warszawa,DE,blik,approved
T30002138,C85741,Maria Nowak,M17081,2023-06-23 18:46:00,8690.68,Warszawa,DE,card,declined
T30002139,C313829,Jan Wojcik,M39535,2023-09-02 20:06:00,1204.84,Warszawa,FR,CARD,APPROVED
T30002140,C386533,Jan Kaczmarek,M8852,2025-07-11 15:05:00,6988.75,Poznań,IT,card,pending
T30002141,C274391,Piotr Mazur,M19860,2025-01-17 13:44:00,6008.39,Kraków,DE,card,approved
T30002142,C314410,Ewa Kaczmarek,M11871,2024-01-29 19:49:00,6738.35,Wrocław,DE,card,declined
T30002143,C401286,Ewa Kowalski,M48471,2023-10-13 18:08:00,1442.26,Wrocław,FR,blik,approved
T30002144,C451939,Tomasz Mazur,M20393,2023-07-27 13:03:00,2040.76,Kraków,IT,card,approved
T30002145,C264641,Ewa Wisniewski,M18075,2025-10-17 01:28:00,3756.76,Warszawa,IT,CARD,APPROVED
T30002146,C486339,Anna Nowak,M27088,2025-01-05 00:20:00,269.53,Kraków,PL,card,approved
T30002147,C180647,Kasia Wojcik,M45668,2023-10-15 18:55:00,4284.32,Wrocław,FR,blik,declined
T30002148,C154575,Ewa Wisniewski,M3347,2024-01-12 23:04:00,5863.31,Kraków,ES,transfer,declined
T30002149,C229227,Jan Wisniewski,M33543,2024-12-12 09:05:00,8953.97,Kraków,IT,blik,approved
T30002150,C102080,Anna Wojcik,M45248,2024-04-20 19:13:00,1457.13,Gdańsk,IT,transfer,APPROVED
T30002151,C134395,Ewa Kaczmarek,M28750,2023-04-01 03:22:00,8319.16,Warszawa,ES,card,APPROVED
T30002152,C45714,Anna Nowak,M40963,2025-06-24 17:17:00,5909.68,Warszawa,DE,cash,approved
T30002153,C214219,Adam Kowalski,M20567,2024-12-21 03:43:00,3478.36,Kraków,IT,card,declined
T30002154,C262948,Anna Kowalski,M5868,2025-01-24 15:09:00,6839.33,Warszawa,PL,CARD,declined
T30002155,C214087,Kasia Wisniewski,M16457,2023-09-09 16:46:00,2395.18,Wrocław,FR,CARD,pending
T30002156,C494011,Kasia Wisniewski,M9195,2023-08-14 20:12:00,6885.61,Poznań,DE,cash,approved
T30002157,C486279,Tomasz Wojcik,M36454,2025-07-22 10:14:00,1857.69,Kraków,DE,cash,pending
T30002158,C301878,Anna Wisniewski,M35738,2025-01-13 11:56:00,4834.59,Kraków,ES,transfer,approved
T30002159,C75007,Jan Wojcik,M41433,2025-09-10 02:26:00,8389.59,Warszawa,IT,CARD,APPROVED
T30002160,C322282,Adam Wisniewski,M24718,2025-01-01 00:40:00,6609.58,Poznań,ES,CARD,declined
T30002161,C242865,Jan Wisniewski,M31655,2023-03-30 09:29:00,3677.9,Warszawa,ES,cash,pending
T30002162,C262676,Tomasz Nowak,M10675,2023-05-10 17:39:00,8629.04,Poznań,FR,CARD,declined
T30002163,C310475,Jan Nowak,M15476,2025-11-05 07:58:00,4112.63,Kraków,IT,cash,APPROVED
T30002164,C263919,Maria Kaczmarek,M10559,2023-05-30 19:45:00,145.09,Kraków,DE,transfer,pending
T30002165,C420740,Piotr Mazur,M47664,2025-03-11 23:11:00,7256.17,Wrocław,PL,card,pending
T30002166,C401361,Adam Wojcik,M3220,2023-03-25 18:46:00,871.06,Poznań,ES,CARD,approved
T30002167,C267730,Anna Nowak,M38583,2024-01-19 03:30:00,9748.31,Gdańsk,DE,blik,APPROVED
T30002168,C455412,Anna Kowalski,M21466,2024-05-07 06:28:00,8260.07,Wrocław,IT,blik,approved
T30002169,C400881,Jan Mazur,M45592,2025-05-18 07:19:00,7295.71,Poznań,DE,blik,approved
T30002170,C365206,Kasia Kaczmarek,M12621,2023-12-23 00:13:00,2201.9,Gdańsk,ES,blik,approved
T30002171,C243996,Adam Mazur,M46906,2023-10-02 02:59:00,425.23,Kraków,DE,transfer,pending
T30002172,C58416,Piotr Wisniewski,M3031,2025-07-17 04:12:00,1827.89,Poznań,IT,blik,approved
T30002173,C341660,Adam Mazur,M34557,2024-05-14 19:50:00,3321.29,Gdańsk,ES,blik,declined
T30002174,C470138,Piotr Kaczmarek,M39944,2024-12-09 05:50:00,3825.02,Kraków,FR,card,declined
T30002175,C13905,Jan Mazur,M7303,2023-03-24 08:03:00,7355.45,Warszawa,ES,CARD,APPROVED
T30002176,C321953,Ewa Kaczmarek,M22588,2025-03-16 23:45:00,1201.41,Gdańsk,IT,card,pending
T30002177,C156905,Adam Kaczmarek,M37988,2023-05-24 13:46:00,5295.43,Kraków,ES,card,approved
T30002178,C20568,Jan Wojcik,M11834,2023-04-09 23:09:00,9958.5,Warszawa,FR,card,approved
T30002179,C98471,Tomasz Mazur,M26087,2024-07-26 20:30:00,1632.15,Gdańsk,ES,blik,approved
T30002180,C497438,Jan Mazur,M820,2024-01-06 22:59:00,6144.99,Kraków,DE,blik,declined
T30002181,C264620,Adam Wisniewski,M35019,2025-04-03 19:53:00,2226.53,Gdańsk,PL,blik,pending
T30002182,C333880,Jan Kowalski,M16991,2023-06-11 17:40:00,769.59,Gdańsk,ES,blik,pending
T30002183,C95947,Ewa Wisniewski,M4187,2024-10-23 22:43:00,3471.06,Poznań,PL,blik,pending
T30002184,C164027,Tomasz Wisniewski,M49272,2025-10-04 08:54:00,9897.15,Warszawa,PL,cash,declined
T30002185,C379580,Tomasz Mazur,M12064,2025-07-08 10:52:00,926.7,Wrocław,DE,transfer,pending
T30002186,C463039,Tomasz Wojcik,M10862,2024-12-05 12:58:00,4944.7,Gdańsk,IT,CARD,pending
T30002187,C147099,Tomasz Wojcik,M48798,2024-02-12 19:32:00,3171.09,Kraków,DE,blik,pending
T30002188,C147401,Tomasz Mazur,M30410,2023-05-04 02:21:00,681.99,Gdańsk,DE,CARD,approved
T30002189,C209500,Piotr Wojcik,M2585,2024-06-06 01:04:00,9236.66,Kraków,FR,transfer,approved
T30002190,C251024,Maria Wisniewski,M4131,2024-08-10 17:26:00,5622.29,Warszawa,PL,CARD,APPROVED
T30002191,C47822,Adam Kowalski,M30333,2024-08-08 10:55:00,9077.44,Warszawa,PL,card,approved
T30002192,C342571,Ewa Kaczmarek,M16125,2024-11-21 10:59:00,7416.75,Poznań,ES,CARD,pending
T30002193,C484249,Tomasz Mazur,M23075,2024-01-23 07:11:00,9793.71,Kraków,DE,card,pending
T30002194,C372502,Jan Kowalski,M47915,2023-01-12 18:26:00,8052.71,Warszawa,IT,card,APPROVED
T30002195,C87892,Anna Nowak,M35159,2025-07-01 23:50:00,3656.07,Wrocław,FR,card,declined
T30002196,C201282,Piotr Mazur,M37099,2023-05-08 10:40:00,9119.32,Wrocław,IT,blik,declined
T30002197,C153809,Piotr Kowalski,M40192,2023-06-15 18:14:00,5648.95,Poznań,DE,card,APPROVED
T30002198,C50050,Ewa Mazur,M8015,2023-02-18 06:42:00,8265.0,Poznań,PL,cash,declined
T30002199,C376170,Adam Mazur,M40300,2023-01-06 00:58:00,4276.18,Kraków,DE,CARD,declined
T30002200,C60933,Maria Kowalski,M2059,2023-01-23 21:17:00,9951.77,Wrocław,DE,cash,pending
T30002201,C76229,Anna Mazur,M22140,2024-10-11 20:08:00,1643.83,Poznań,FR,transfer,APPROVED
T30002202,C156056,Ewa Wisniewski,M18878,2025-06-08 10:11:00,3720.13,Wrocław,PL,CARD,approved
T30002203,C108989,Anna Wisniewski,M32527,2025-10-05 05:07:00,3839.68,Kraków,DE,card,APPROVED
T30002204,C325598,Anna Kowalski,M25975,2023-10-08 20:24:00,9097.65,Poznań,IT,cash,declined
T30002205,C335565,Ewa Wisniewski,M8832,2023-02-10 12:55:00,6294.02,Gdańsk,PL,blik,approved
T30002206,C17734,Adam Kaczmarek,M25791,2024-07-12 18:59:00,2618.08,Gdańsk,ES,cash,approved
T30002207,C421355,Kasia Nowak,M46890,2023-07-20 01:49:00,6111.39,Poznań,DE,cash,pending
T30002208,C61541,Ewa Kaczmarek,M2505,2024-07-31 20:08:00,1990.16,Warszawa,FR,CARD,declined
T30002209,C473299,Anna Kowalski,M3395,2025-03-17 08:51:00,9057.41,Poznań,ES,blik,declined
T30002210,C419365,Tomasz Wisniewski,M20908,2024-04-20 07:46:00,327.19,Poznań,IT,transfer,declined
T30002211,C397483,Piotr Wisniewski,M45224,2023-04-05 20:04:00,9960.48,Wrocław,DE,cash,APPROVED
T30002212,C380118,Jan Nowak,M25432,2024-10-01 20:13:00,3277.44,Wrocław,IT,CARD,declined
T30002213,C36423,Tomasz Wojcik,M516,2024-02-05 12:30:00,2073.85,Kraków,DE,card,approved
T30002214,C266540,Adam Kaczmarek,M9612,2023-06-02 05:29:00,7278.81,Kraków,PL,transfer,declined
T30002215,C12936,Tomasz Kowalski,M31,2023-10-22 02:31:00,8311.38,Gdańsk,FR,transfer,declined
T30002216,C296871,Ewa Wojcik,M16470,2024-09-02 21:08:00,4938.3,Gdańsk,ES,cash,declined
T30002217,C397801,Anna Kowalski,M35849,2023-06-03 00:48:00,265.08,Kraków,IT,cash,declined
T30002218,C408106,Maria Wisniewski,M11844,2025-06-30 23:25:00,802.61,Wrocław,DE,CARD,pending
T30002219,C183618,Tomasz Mazur,M12013,2023-06-14 12:59:00,3742.28,Poznań,IT,CARD,APPROVED
T30002220,C485174,Ewa Mazur,M43515,2024-05-28 01:57:00,6492.27,Kraków,IT,blik,approved
T30002221,C212137,Kasia Wisniewski,M32533,2023-08-25 06:04:00,1215.2,Poznań,DE,CARD,pending
T30002222,C227815,Ewa Mazur,M21848,2024-06-24 06:22:00,7825.09,Wrocław,DE,transfer,approved
T30002223,C271761,Anna Nowak,M30675,2023-08-02 15:59:00,1537.62,Warszawa,ES,CARD,approved
T30002224,C152660,Tomasz Kaczmarek,M3527,2023-05-03 17:31:00,2360.33,Warszawa,DE,cash,pending
T30002225,C346347,Adam Wojcik,M26219,2024-05-22 05:57:00,6083.62,Warszawa,PL,blik,pending
T30002226,C221732,Piotr Kowalski,M16044,2023-06-18 02:24:00,2057.66,Warszawa,IT,blik,approved
T30002227,C86231,Ewa Kowalski,M36506,2024-06-08 07:21:00,2853.22,Warszawa,DE,blik,approved
T30002228,C223032,Piotr Kaczmarek,M44553,2024-07-27 19:58:00,9412.6,Poznań,IT,CARD,declined
T30002229,C353915,Piotr Nowak,M28044,2024-12-17 11:16:00,167.8,Wrocław,DE,CARD,declined
T30002230,C456252,Piotr Wisniewski,M27467,2024-04-29 03:10:00,2459.99,Warszawa,PL,blik,pending
T30002231,C174663,Kasia Kaczmarek,M14733,2023-04-08 00:24:00,1067.99,Kraków,DE,card,declined
T30002232,C335769,Kasia Nowak,M1766,2024-12-23 18:45:00,4644.28,Poznań,DE,card,pending
T30002233,C236061,Maria Kaczmarek,M23500,2024-06-29 03:52:00,5836.93,Warszawa,PL,transfer,declined
T30002234,C214320,Ewa Mazur,M35068,2025-07-23 21:19:00,9124.93,Warszawa,IT,cash,declined
T30002235,C292580,Piotr Mazur,M13626,2024-10-31 11:56:00,2773.81,Wrocław,IT,cash,pending
T30002236,C484498,Piotr Kaczmarek,M27526,2023-07-24 06:52:00,8030.39,Wrocław,IT,card,approved
T30002237,C255091,Jan Wisniewski,M13706,2025-06-25 13:53:00,8808.46,Kraków,IT,cash,pending
T30002238,C321582,Ewa Kaczmarek,M17598,2024-07-09 15:34:00,489.97,Kraków,ES,cash,pending
T30002239,C169891,Adam Mazur,M37554,2023-09-11 10:34:00,8890.11,Warszawa,DE,transfer,declined
T30002240,C385428,Anna Kaczmarek,M19075,2024-05-15 08:49:00,728.48,Wrocław,IT,card,pending
T30002241,C255712,Ewa Wojcik,M15669,2024-01-20 17:00:00,9736.19,Kraków,ES,transfer,declined
T30002242,C104207,Kasia Wojcik,M28927,2023-01-08 02:56:00,8481.76,Kraków,ES,cash,declined
T30002243,C42434,Anna Kowalski,M32298,2025-04-06 20:36:00,8272.5,Kraków,DE,card,APPROVED
T30002244,C38876,Anna Kowalski,M48357,2024-04-08 02:43:00,7415.11,Warszawa,ES,blik,approved
T30002245,C446184,Kasia Kaczmarek,M6370,2025-07-21 01:14:00,6356.89,Warszawa,IT,CARD,pending
T30002246,C139046,Kasia Kaczmarek,M14709,2025-09-06 07:18:00,9545.58,Poznań,PL,CARD,APPROVED
T30002247,C76411,Kasia Wisniewski,M5453,2025-03-14 14:11:00,8451.31,Warszawa,PL,transfer,pending
T30002248,C249379,Maria Wisniewski,M48058,2025-03-19 18:06:00,8022.69,Poznań,ES,card,pending
T30002249,C300130,Adam Kaczmarek,M18814,2024-09-08 08:33:00,7344.72,Wrocław,IT,transfer,approved
T30002250,C353004,Kasia Wisniewski,M13407,2023-02-19 13:04:00,5450.44,Poznań,IT,transfer,declined
T30002251,C25581,Jan Wisniewski,M7553,2024-10-26 15:55:00,3270.18,Warszawa,ES,blik,pending
